Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-02-23,123.12138366699219,159.72500610351562,102.63394165039062,264.8482971191406,226.00233459472656,14.106197357177734,232.94667053222656
2021-02-24,122.6224594116211,157.97650146484375,103.81416320800781,263.3042297363281,227.24241638183594,14.462295532226562,247.33999633789062
2021-02-25,118.35733032226562,152.85800170898438,100.43341827392578,253.72080993652344,221.85568237304688,13.273811340332031,227.4066619873047
2021-02-26,118.62145233154297,154.64649963378906,100.73033905029297,256.6396484375,225.1400604248047,13.67978286743164,225.1666717529297
2021-03-01,125.00938415527344,157.3070068359375,103.10922241210938,263.90191650390625,229.55796813964844,13.806709289550781,239.47666931152344
2021-03-02,122.39746856689453,154.72650146484375,102.85115814208984,258.0144348144531,226.5836181640625,13.372310638427734,228.81333923339844
2021-03-03,119.40406036376953,150.25,100.20723724365234,254.43807983398438,220.47021484375,12.772333145141602,217.73333740234375
2021-03-04,117.51604461669922,148.8784942626953,101.32917022705078,256.65960693359375,219.6660919189453,12.338933944702148,207.14666748046875
2021-03-05,118.77796936035156,150.0229949951172,104.47476959228516,263.2742919921875,224.3843536376953,12.429953575134277,199.31666564941406
2021-03-08,113.82807922363281,147.59750366210938,100.01244354248047,254.33843994140625,220.30551147460938,11.563902854919434,187.6666717529297
2021-03-09,118.45515441894531,153.1425018310547,101.64950561523438,264.728759765625,226.4964141845703,12.492864608764648,224.52667236328125
2021-03-10,117.36932373046875,152.8820037841797,101.44176483154297,263.8919372558594,225.1787872314453,12.44097900390625,222.68666076660156
2021-03-11,119.30622100830078,155.67950439453125,104.64764404296875,272.8377685546875,229.7420654296875,12.965079307556152,233.1999969482422
2021-03-12,118.39647674560547,154.47450256347656,102.12977600097656,267.3786315917969,228.40505981445312,12.827882766723633,231.2433319091797
2021-03-15,121.29205322265625,154.08399963378906,102.35096740722656,272.7082824707031,227.4943389892578,13.162399291992188,235.97999572753906
2021-03-16,122.83768463134766,154.59300231933594,103.81816101074219,278.21722412109375,230.30398559570312,13.26218032836914,225.6266632080078
2021-03-17,122.04530334472656,156.7864990234375,103.73495483398438,282.92919921875,229.6548614501953,13.3120698928833,233.93666076660156
2021-03-18,117.90731811523438,151.39950561523438,100.70195007324219,277.55975341796875,223.53176879882812,12.694672584533691,217.72000122070312
2021-03-19,117.37909698486328,153.7480010986328,100.98194122314453,289.0059814453125,223.17327880859375,12.817652702331543,218.2899932861328
2021-03-22,120.70510864257812,155.5435028076172,101.16776275634766,292.4229736328125,228.63763427734375,13.1574068069458,223.3333282470703
2021-03-23,119.87362670898438,156.875,101.69783782958984,289.5240478515625,230.1780242919922,13.042160034179688,220.72000122070312
2021-03-24,117.47691345214844,154.35350036621094,101.25942993164062,281.0663757324219,228.1240692138672,12.615345001220703,210.08999633789062
2021-03-25,117.9660415649414,152.31300354003906,101.25593566894531,277.67926025390625,225.10128784179688,12.507830619812012,213.4633331298828
2021-03-26,118.57254791259766,152.60150146484375,100.87083435058594,281.9429626464844,229.11231994628906,12.811166763305664,206.23666381835938
2021-03-29,118.74864196777344,153.7864990234375,101.92002868652344,289.7132873535156,227.9109344482422,12.919927597045898,203.76333618164062
2021-03-30,117.29106140136719,152.76449584960938,101.95391082763672,286.904052734375,224.62655639648438,12.843595504760742,211.8733367919922
2021-03-31,119.49211120605469,154.70399475097656,102.75350952148438,293.4091796875,228.42445373535156,13.319052696228027,222.64332580566406
2021-04-01,120.3236083984375,158.0500030517578,106.10436248779297,297.5234680175781,234.79942321777344,13.781540870666504,220.5833282470703
2021-04-05,123.16049194335938,161.3365020751953,110.54725646972656,307.7344665527344,241.31005859375,13.956905364990234,230.35000610351562
2021-04-06,123.4637451171875,161.1909942626953,110.06400299072266,305.0945739746094,240.1377716064453,13.831180572509766,230.5399932861328
2021-04-07,125.11698150634766,163.96949768066406,111.54713439941406,311.8985595703125,242.11422729492188,14.112564086914062,223.6566619873047
2021-04-08,127.52346801757812,164.96499633789062,112.11507415771484,311.8288269042969,245.35984802246094,14.285683631896973,227.93333435058594
2021-04-09,130.1060028076172,168.61000061035156,113.12342071533203,311.2709655761719,247.87884521484375,14.368501663208008,225.67333984375
2021-04-12,128.3843231201172,168.96949768066406,111.82562255859375,310.3544616699219,247.93695068359375,15.175734519958496,233.9933319091797
2021-04-13,131.5048828125,170.0,112.31434631347656,308.58123779296875,250.43658447265625,15.6452054977417,254.10667419433594
2021-04-14,129.15711975097656,166.64999389648438,111.69061279296875,301.6676330566406,247.62693786621094,15.243585586547852,244.07666015625
2021-04-15,131.5733642578125,168.95449829101562,113.84978485107422,306.64862060546875,251.41513061523438,16.10195541381836,246.28334045410156
2021-04-16,131.2407684326172,169.9720001220703,113.72523498535156,305.0148620605469,252.616455078125,15.877696990966797,246.5933380126953
2021-04-19,131.90599060058594,168.60049438476562,114.07447052001953,301.0898742675781,250.6787567138672,15.328147888183594,238.2100067138672
2021-04-20,130.213623046875,166.7344970703125,113.53890991210938,301.4983215332031,250.2137451171875,15.138067245483398,239.663330078125
2021-04-21,130.59510803222656,168.1009979248047,113.50603485107422,300.32281494140625,252.46145629882812,15.326903343200684,248.0399932861328
2021-04-22,129.06907653808594,165.45199584960938,112.21920013427734,295.3916015625,249.15771484375,14.817770957946777,239.89666748046875
2021-04-23,131.3972625732422,167.04400634765625,114.58113861083984,299.98406982421875,253.01370239257812,15.23186206817627,243.13333129882812
2021-04-26,131.78858947753906,170.4499969482422,115.07933044433594,301.8868408203125,253.40122985839844,15.444146156311035,246.06666564941406
2021-04-27,131.4657440185547,170.8715057373047,114.13525390625,302.4148254394531,253.80819702148438,15.34810733795166,234.913330078125
2021-04-28,130.67340087890625,172.9250030517578,117.52596282958984,305.9313659667969,246.62904357910156,15.243334770202637,231.46665954589844
2021-04-29,130.5755615234375,173.5655059814453,119.20586395263672,328.256103515625,244.64291381835938,15.291229248046875,225.6666717529297
2021-04-30,128.59950256347656,173.37100219726562,117.24996185302734,323.84295654296875,244.3231658935547,14.976669311523438,236.47999572753906
2021-05-03,129.65599060058594,169.32449340820312,116.73084259033203,321.3524475097656,244.0131378173828,14.80429744720459,228.3000030517578
2021-05-04,125.06806182861328,165.593505859375,114.92488861083984,317.14849853515625,240.0699462890625,14.319860458374023,224.53334045410156
2021-05-05,125.31263732910156,163.52699279785156,115.3204574584961,313.8211975097656,238.7910614013672,14.426876068115234,223.64666748046875
2021-05-06,126.91698455810547,165.31849670410156,116.44538116455078,318.80218505859375,241.94952392578125,14.491233825683594,221.17999267578125
2021-05-07,127.59307861328125,164.58050537109375,117.17173767089844,317.86578369140625,244.59445190429688,14.779852867126465,224.1233367919922
2021-05-10,124.30059814453125,159.52450561523438,114.17361450195312,304.8056640625,239.47894287109375,14.234546661376953,209.67999267578125
2021-05-11,123.37950134277344,161.19549560546875,113.09302520751953,305.363525390625,238.5585174560547,14.274957656860352,205.73333740234375
2021-05-12,120.30259704589844,157.5970001220703,109.6151351928711,301.398681640625,231.55380249023438,13.728404998779297,196.6300048828125
2021-05-13,122.4583969116211,158.07350158691406,111.0494384765625,304.0983581542969,235.45822143554688,13.635361671447754,190.56333923339844
2021-05-14,124.8885269165039,161.14500427246094,113.50752258300781,314.7377014160156,240.41876220703125,14.211845397949219,196.5800018310547
2021-05-17,123.73226928710938,163.51950073242188,114.03262329101562,314.2595520019531,237.541259765625,14.134515762329102,192.27667236328125
2021-05-18,122.34078216552734,161.61399841308594,112.71489715576172,308.7804870605469,235.50672912597656,13.985095024108887,192.6233367919922
2021-05-19,122.18402099609375,161.58999633789062,113.16476440429688,312.39666748046875,236.08932495117188,14.03498649597168,187.82000732421875
2021-05-20,124.7513656616211,162.38400268554688,114.93087005615234,317.3975524902344,239.35215759277344,14.580538749694824,195.5933380126953
2021-05-21,122.90913391113281,160.1540069580078,114.29217529296875,315.026611328125,238.08006286621094,14.95896053314209,193.6266632080078
2021-05-24,124.54558563232422,162.24949645996094,117.62559509277344,323.3946228027344,243.52780151367188,15.577852249145508,202.14666748046875
2021-05-25,124.34960174560547,162.95249938964844,117.7167739868164,326.5426330566406,244.44065856933594,15.613524436950684,201.56333923339844
2021-05-26,124.30059814453125,163.25799560546875,118.58561706542969,326.4130859375,244.21728515625,15.665660858154297,206.3766632080078
2021-05-27,122.76216125488281,161.5054931640625,117.7072982788086,331.4837341308594,242.10032653808594,15.454123497009277,210.28334045410156
2021-05-28,122.10562133789062,161.15350341796875,117.41685485839844,327.4790344238281,242.45960998535156,16.208969116210938,208.4066619873047
2021-06-01,121.7822494506836,160.9324951171875,118.62895965576172,327.8775329589844,240.24554443359375,16.228927612304688,207.96665954589844
2021-06-02,122.54658508300781,161.69949340820312,118.10137939453125,327.8974609375,240.1484832763672,16.741552352905273,201.7066650390625
2021-06-03,121.05711364746094,159.35049438476562,116.95502471923828,324.79931640625,238.60446166992188,16.932632446289062,190.94667053222656
2021-06-04,123.35990142822266,160.31100463867188,119.2462158203125,329.0928649902344,243.5375518798828,17.539806365966797,199.68333435058594
2021-06-07,123.36970520019531,159.90049743652344,119.68115234375,335.2991943359375,246.47021484375,17.580461502075195,201.7100067138672
2021-06-08,124.19281005859375,163.20550537109375,119.48884582519531,332.4101867675781,245.2660675048828,17.418813705444336,201.19667053222656
2021-06-09,124.5749740600586,164.0574951171875,119.96212768554688,328.9932556152344,246.25657653808594,17.32425308227539,199.5933380126953
2021-06-10,123.57546997070312,167.4824981689453,121.31671905517578,331.19482421875,249.80101013183594,17.390869140625,203.3733367919922
2021-06-11,124.79054260253906,167.3415069580078,121.07110595703125,329.9994201660156,250.43223571777344,17.79033851623535,203.29666137695312
2021-06-14,127.8576431274414,169.19349670410156,122.00323486328125,335.48846435546875,252.37440490722656,17.983455657958984,205.89666748046875
2021-06-15,127.0345230102539,169.156494140625,120.9809341430664,335.4685363769531,250.88861083984375,17.753660202026367,199.7866668701172
2021-06-16,127.53429412841797,170.7624969482422,120.33626556396484,329.8200988769531,249.93695068359375,17.77536964416504,201.6233367919922
2021-06-17,129.1413116455078,174.46200561523438,121.30376434326172,335.2294616699219,253.3551788330078,18.62070655822754,205.53334045410156
2021-06-18,127.83806610107422,174.34500122070312,119.67715454101562,328.405517578125,251.9276885986328,18.60224151611328,207.77000427246094
2021-06-21,129.64105224609375,172.697998046875,121.37252044677734,331.0255126953125,255.03518676757812,18.391159057617188,206.94332885742188
2021-06-22,131.2873077392578,175.27200317382812,121.88864135742188,337.7398376464844,257.831787109375,18.849756240844727,207.90333557128906
2021-06-23,131.01295471191406,175.1909942626953,121.68586730957031,339.2939453125,257.5987854003906,19.01992416381836,218.85667419433594
2021-06-24,130.728759765625,172.45399475097656,122.05753326416016,341.87408447265625,258.977783203125,19.167882919311523,226.60667419433594
2021-06-25,130.4347686767578,170.072998046875,122.06599426269531,340.0709228515625,257.3559875488281,18.993724822998047,223.9566650390625
